,title,uri,album_date,imdb_id,original_title,overview,release_date,original_language,runtime,popularity		
237,10 Things I Hate About You,spotify:album:3EnOwzB0GDpmVlEzJhOmNR,1999,tt0147800,10 Things I Hate About You,"Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.",1999,en,97.0,12.069966		
238,Hook,spotify:album:2SNJN8cmx15IVdSa5jJCVR,1991,tt0102057,Hook,"The boy who wasn't supposed to grow upâ€”Peter Panâ€”did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.",1991,en,144.0,14.508137		
239,Unbroken,spotify:album:0uuZrEIgmnp4tQ3VkNLXAc,2014,tt1809398,Unbroken,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",2014,en,137.0,10.543955		
240,Broken Bridges,spotify:album:6Zq4OcZiPT67HUaWmuJ17U,2006,tt0477392,Broken Bridges,"A fading country music star (Keith) returns to his hometown, where he reunites with his childhood sweetheart and also meets his 16-year-old daughter for the first time.",2006,en,105.0,1.120498		
241,Rad,spotify:album:4Xs7sSHC66tRyOs3YC6ZOf,1986,tt0091817,Rad,"A BMX racer who lives in a small town with his mother and sister is faced with a tough decision, qualify for Helltrack or take his SAT's in order to attend college.",1986,en,91.0,5.624953		
242,Alaipayuthey,spotify:album:3no67gL83nX0P3Uzcojd67,2000,tt0242256,à®…à®²à¯ˆà®ªà®¾à®¯à¯à®¤à¯‡,"After a difficult romance in a class-divided society, the love birds find out marriage is not what they thought it would be.",2000,ta,156.0,0.570021		
243,The Chorus,spotify:album:4VVDHVgGIOh68k2VRq9tq0,2004,tt0372824,Les Choristes,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.",2004,fr,96.0,14.758133		
244,Passengers,spotify:album:2smWQvJn9iIdStfXgX96rs,2016,tt1355644,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",2016,en,116.0,20.303632		
245,Gangster,spotify:album:58KM0sPteBvwVW6skGRHFh,2006,tt0495032,Gangster,"Simran drowns her misery in booze. Her one friend in Seoul, is Aakash, a singer in an Indian restaurant. One night, Simran tells Aakash of her past and the reasons for her loneliness. Originally a bar dancer in Mumbai, Simran is the girlfriend of a notorious gangster, Daya, who is a headhunter for hire. After hearing her story Aakash is determined to save Simran from the gangster's world.",2006,hi,117.0,0.720185		
246,The Pink Panther,spotify:album:4d1o8H5QwEsE6vdxOlC5e3,2006,tt0383216,The Pink Panther,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.",2006,en,93.0,10.520501		
247,Spider-Man 2,spotify:album:1ewzcnxwhekq50IMd864PW,2004,tt0316654,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",2004,en,127.0,10.834506		
248,The Mortal Instruments: City of Bones,spotify:album:2BLgCI5sxPWSQGMB3B3Ogf,2013,tt1538403,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters â€” half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",2013,en,130.0,14.336187		
249,Zeher,spotify:album:5PsWxlYQv7GXgaoIJOFL13,2005,tt0451983,Zeher,"Police Inspector Sonia Mehra is married to her subordinate Siddharth, and both are employed by the Goa Police Force. They share a fairly harmonious relationship. Then one day, a woman named Anna Verghese goes missing and is believed dead. To add to this mystery, there is also the question of a suitcase full of cash that is also missing.",2005,hi,132.0,0.318265		
250,A Beautiful Mind,spotify:album:4LMSN7t3x1EWxDOQ6Edwii,2001,tt0268978,A Beautiful Mind,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",2001,en,135.0,11.93646		
251,The Man from Snowy River,spotify:album:353eZMTNYcc3dexQnYlR9c,1982,tt0084296,The Man from Snowy River,"Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet. Kirk Douglas plays two roles as twin brothers who haven't spoken for years, one of whom was Jim's father's best friend and the other of whom is the father of the girl he wants to marry.",1982,en,104.0,3.382894		
252,Unfaithful,spotify:album:5DZgFdwM8RGwbJitZqBzLJ,2002,tt0250797,Unfaithful,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.",2002,en,124.0,8.96839		
253,Anonymous,spotify:album:5lHQWSstGnxcAfip0r211z,2011,tt1521197,Anonymous,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",2011,en,130.0,13.413895		
254,In Bruges,spotify:album:07i90t8l9cUO9lFadyRhuy,2008,tt0780536,In Bruges,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",2008,en,107.0,9.895652		
255,Planes: Fire & Rescue,spotify:album:67AQYozIYt2Lhrt06Wvb4X,2014,tt2980706,Planes: Fire & Rescue,"When world-famous air racer Dusty learns that his engine is damaged and he may never race again, he must shift gears and is launched into the world of aerial firefighting. Dusty joins forces with veteran fire and rescue helicopter Blade Ranger and his team, a bunch of all-terrain vehicles known as The Smokejumpers. Together, the fearless team battles a massive wildfire, and Dusty learns what it takes to become a true hero.",2014,en,83.0,7.579855		
256,Columbus,spotify:album:2pFjqf5MkCztFXzESZnJz2,2017,tt5990474,Columbus,"A Korean-born man finds himself stuck in Columbus, Indiana, where his architect father is in a coma. The man meets a young woman who wants to stay in Columbus with her mother, a recovering addict, instead of pursuing her own dreams.",2017,en,104.0,1.309265		
257,Dumb and Dumber To,spotify:album:79P32NOcAdnKotwyDyzUDe,2014,tt2096672,Dumb and Dumber To,"20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.",2014,en,110.0,15.402597		
258,American Gangster,spotify:album:6EVtpOzBrLCJ1xWqnlqfEa,2007,tt0765429,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",2007,en,157.0,9.644542		
259,The Danish Girl,spotify:album:4oCncE7KIofq3NDgZRXpop,2015,tt0810819,The Danish Girl,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",2015,en,120.0,11.245661		
260,Solaris,spotify:album:79bDOVRjT4e6vSQZsGHnTW,2002,tt0307479,Solaris,"Upon arrival at the space station orbiting an ocean world called Solaris a psychologist discovers that the commander of an expedition to the planet has died mysteriously. Other strange events soon start happening as well, such as the appearance of old acquaintances of the crew, including some who are dead.",2002,en,99.0,10.642824		
261,House Party,spotify:album:5bobERbX18vZzl9NNrIHUT,1990,tt0099800,House Party,"Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid doesn't know that three of the thugs at school have decided to give him a lesson in behavior.",1990,en,100.0,2.291511		
262,Eagle Eye,spotify:album:7ahToOBO47o9hvvhmnshVe,2008,tt1059786,Eagle Eye,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",2008,en,118.0,14.324875		
263,Mad Max: Fury Road,spotify:album:3P0IdfR7f64xcXtWjbkEVe,2015,tt1392190,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",2015,en,120.0,29.36178		
264,Surviving Christmas,spotify:album:0bDXd7IS80PviZzTNUvZyz,2004,tt0252028,Surviving Christmas,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories â€“ but he finds that the house in which he was raised is no longer the home in which he grew up.",2004,en,91.0,8.698971		
265,Umrika,spotify:album:1hu9GSsmHdixMdQMcmg59m,2015,tt2614722,Umrika,"When a young village boy discovers that his brother, long believed to be in America, has actually gone missing, he begins to invent letters on his behalf to save their mother from heartbreak, all the while searching for him.",2015,hi,98.0,1.392034		
266,X-Men: Days of Future Past,spotify:album:7mS372WUVmnC57NSn4447W,2014,tt1877832,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past â€“ to save our future.,2014,en,131.0,26.058586		
267,Manglehorn,spotify:album:5nkRvjMyEwsBIteO0tnO4Y,2015,tt2893490,Manglehorn,"AJ Manglehorn is an aging, ordinary guy in a small town. He nurses his sick cat, squeezes out a conversation with the local bank teller every Friday, and eats at the same place every day.  But there is more to Manglehorn than meets the eye: heâ€™s an ex-con who, 40 years ago, gave up the woman of his dreams for a big â€˜jobâ€™. He now obsesses daily over the choices he made. After a dramatic effort to start over, Manglehorn faces a terrifying moment and is unmasked as a guy with a very, very dark past.",2015,en,97.0,4.69699		
268,Funny People,spotify:album:6zrPKpcz1dKsWWqQGICVrg,2009,tt1201167,Funny People,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",2009,en,146.0,9.900376		
269,Indiana Jones and the Last Crusade,spotify:album:57JDZNjlc0W3oQJjOscraH,1989,tt0097576,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",1989,en,127.0,14.788987		
270,The Time Machine,spotify:album:2zP4O1d0NFT6XdlyYHzDFV,2002,tt0268695,The Time Machine,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",2002,en,96.0,8.918134		
271,While You Were Sleeping,spotify:album:1dYVmDc5VJmJXFLY08jXLY,1995,tt0114924,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancÃ©e, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",1995,en,103.0,15.783615		
272,Spectre,spotify:album:6EB2m0JP7libPTesn4kT2Z,2015,tt2379713,Spectre,"A cryptic message from Bondâ€™s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",2015,en,148.0,24.926577		
273,Captain America: Civil War,spotify:album:1RjfqRZ2wDniTD5ahkbOgo,2016,tt3498820,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",2016,en,147.0,145.882135		
274,The Island,spotify:album:0KRdwpsJJjZXq5spIpVXse,2005,tt0399201,The Island,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island â€” reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",2005,en,136.0,11.443647		
275,Unforgiven,spotify:album:6ae3Z1g2G35RSOFkHL3SBt,1992,tt0105695,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",1992,en,131.0,10.942149		
276,Kalyug,spotify:album:3z8LjM95Ft3bWoT9BfEo6G,2005,tt0499041,Kalyug,"The husband of a woman who commits suicide after a run-in with the adult entertainment industry seeks revenge on those who drove her to her death. In doing so, he delves into the world of international human trafficking, eventually traveling across the world to seek out the ringleaders of this horrifying enterprise.",2005,en,0.0,0.14583		
277,Bye Bye Birdie,spotify:album:5uJRXPfj1sLSwYvgznuPix,1963,tt0056891,Bye Bye Birdie,A singer goes to a small town for a performance before he is drafted,1963,en,112.0,12.535244		
278,Sister Act,spotify:album:55u7T3JsWea8VeODP5ivB6,1992,tt0105417,Sister Act,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV.",1992,en,100.0,18.83065		
279,Endless Love,spotify:album:2cn6DXanZWGYjUcslSIwWD,2014,tt2318092,Endless Love,A privileged girl and a charismatic boy's instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,2014,en,103.0,8.757277		
280,A River Runs Through It,spotify:album:4GyuULzfppvVtAdHivwdGF,1992,tt0105265,A River Runs Through It,"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.",1992,en,123.0,12.583826		
281,Happy Ending,spotify:album:7rQN7PzgnjfUPRz9ATLbg6,2014,tt3017412,Happy Ending,Yudiâ€™s happy life is about to encounter a speed breaker-his BMW gets towed away and his dues have started piling up. Heâ€™s run out of money and luck! To make matters worse-his supposed ex-girlfriend isnâ€™t really his ex.,2014,en,135.0,1.02066		
282,Mo' Money,spotify:album:6MBvYkONMH2ubpADEghFSr,1992,tt0104897,Mo' Money,"Trying to get his act together, a con artist gets a job in a credit card company. He falls in love with a fellow employee, he steals a couple of cards, everything is going great. But soon, the chief of security drags him into the big leagues of criminals...",1992,en,97.0,1.755586		
283,Spotlight,spotify:album:3u04rTgOYkILUtXzreNszQ,2015,tt1895587,Spotlight,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",2015,en,128.0,14.63239		
284,Elysium,spotify:album:2o2zBJaUdrrHzMFOXNvdBW,2013,tt1535108,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofï¬cial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesnâ€™t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",2013,en,109.0,15.232738		
285,The Bourne Identity,spotify:album:6jj4QJG5qQFmQT9FnuSs4h,2002,tt0258463,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy â€“ but who does he work for?",2002,en,119.0,21.040126		
286,Brigsby Bear,spotify:album:7cySEIjLUYaMv6y34i0N4H,2017,tt5805752,Brigsby Bear,"Brigsby Bear Adventures is a children's TV show produced for an audience of one: James. When the show abruptly ends, James's life changes forever, and he sets out to finish the story himself.",2017,en,100.0,2.216551		
287,National Treasure: Book of Secrets,spotify:album:0MlB0j9pme5zL2IxTTZWAM,2007,tt0465234,National Treasure: Book of Secrets,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",2007,en,124.0,12.854373		
288,Cinema Paradiso,spotify:album:0hvxA5cmM7GmXxYSd3kkK5,1988,tt0095765,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",1988,it,124.0,14.177005		
289,Charlotte's Web,spotify:album:68uopVcm97Lo9oCvRBFmqo,1973,tt0070016,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",1973,en,94.0,7.574372		
290,Vicky Cristina Barcelona,spotify:album:0vAlihPeKjQZ4NMJHHwiXY,2008,tt0497465,Vicky Cristina Barcelona,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",2008,en,96.0,9.648539		
291,The Life Aquatic with Steve Zissou,spotify:album:6wPH1lr981DPescgIMqYKZ,2004,tt0362270,The Life Aquatic with Steve Zissou,Wes Andersonâ€™s incisive quirky comedy build up stars complex characters like in â€˜The Royal Tenenbaumsâ€™ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,2004,en,119.0,6.936677		
292,The Maze Runner,spotify:album:4HprkLzO577tGz5JFlg5uV,2014,tt1790864,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",2014,en,113.0,76.93789		
293,Sanam Teri Kasam,spotify:album:20gToc2WrKuZEAMnZTjJ5s,2016,tt5255710,Sanam Teri Kasam,"A musical romantic movie exploring the journey that ensues when the blue blooded boy Inder, ""Who wanted to love no one"" crosses paths with Saru, ""Whom no one wanted to love"". All their lives they were waiting to meet, but they just didn't know it . A musical tale of love , longing and loss. Sanam Teri Kasam - A Love story sealed with a Curse.",2016,hi,154.0,2.004556		
294,The Man from U.N.C.L.E.,spotify:album:62SMidakReHDqFHZ8qB5R1,2015,tt1638355,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",2015,en,116.0,14.656875		
295,Doctor Strange,spotify:album:6wLxqu3cGnJoJZyiA3Pe10,2016,tt1211837,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under his wing and trains him to defend the world against evil.",2016,en,115.0,43.847654		
296,Rowdy Rathore,spotify:album:56vMn2mNzMjxLzbnMg3IID,2012,tt2077833,à¤°à¤¾à¤‰à¤¡à¥€ à¤°à¤¾à¤ à¥Œà¤°,Low-life thief Shiva and top-cop Vikram Rathore are identical. Vikram killed by foes but his daughter thinks Shiva is her dad - can this Rowdy win respect?,2012,hi,143.0,1.312833		
297,American Hustle,spotify:album:1IYNvecQemjw2HnVPteEU7,2013,tt1800241,American Hustle,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",2013,en,138.0,16.478036		
298,Kismat Konnection,spotify:album:61cQuizKixGgQTi0Le6M8N,2008,tt1105733,Kismat Konnection,"This is a story about an architect Raj Malhotra. While he was a top student in his school and college days, he is not having much luck finding work, clients or projects. All he does seems to go wrong. Raj goes to a gypsy named Haseena Bano Jann who advises him that his luck is not good and he needs a lucky charm or a person who can change his life.",2008,hi,153.0,1.506777		
299,Badlapur,spotify:album:4zajT94baohLJbTI5TYydM,2015,tt3678782,à¤¬à¤¦à¤²à¤¾à¤ªà¥à¤°,"After his wife and son are killed, a young man finds out the man behind the murder and fights against him, along committing some big mistakes.",2015,hi,128.0,1.493061		
300,The Magnificent Seven,spotify:album:5XyqDuYkkEyTWmjUfUfHpb,2016,tt2404435,The Magnificent Seven,Seven gun men in the old west gradually come together to help a poor village against savage thieves.,2016,en,132.0,13.809622		
301,Pardes,spotify:album:5SKotVYCyEbrc2efbRMcsJ,1997,tt0119861,Pardes,"Similar to the dual nation setting of Dilwale Dulhania Le Jayenge (1995), Pardes (1997) takes a serious look at the lives of Westernized Non-Resident Indians (NRIs) in North America. Whereas Dilwale Dulhania Le Jayenge was about NRIs with Indian hearts, Pardes is about Westernized NRIs.) and hence the meaning of the title - ""foreign land"".",1997,hi,191.0,1.774295		
302,Insurgent,spotify:album:1uiKBexNK0pTYbsmjGk683,2015,tt2908446,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,2015,en,119.0,27.887186		
303,Macbeth,spotify:album:1qk3sInPYx02HkBi2OYO8y,2015,tt2884018,Macbeth,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.",2015,en,113.0,12.493466		
304,Breakin',spotify:album:26t5mXFJxvVphBv2iRZwcX,1984,tt0086998,Breakin',A struggling young dancer joins forces with two breakdancers and together they become a street sensation.,1984,en,90.0,2.598283		
305,Brooklyn,spotify:album:4fUEL7asFtOIvOBRVPvTwO,2015,tt2381111,Brooklyn,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",2015,en,111.0,7.991613		
306,Captain Phillips,spotify:album:2BDbCpQfHcojtlfR0Wes93,2013,tt1535109,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",2013,en,134.0,13.776068		
307,Baazigar,spotify:album:5idbEvMrr6c2XiAZNBtkKm,1993,tt0106333,Baazigar,"Wealthy widower Madan Chopra has two young and marriageable aged daughters, Priya and Seema. Madan would like Priya to marry Vicky Malhotra, his business associate, to which she reluctantly agrees. Seema attends college and is seduced by Ajay Sharma and aspires to marry him secretly. But when they go to register the marriage Ajay mysteriously kills Seema by throwing her off a multi-storied building. A grief-stricken Priya is unable to forget this incident and what she does not know is that Vicky is not what he claims to be.",1993,hi,181.0,3.064874		
308,Despite the Falling Snow,spotify:album:1ur6MeJuL3o7YqnLPRzolr,2016,tt2474932,Despite the Falling Snow,"In Cold War Moscow, a female spy steals secrets from an idealistic politician â€“ and falls in love with him.  Moscow, 1959: Katya (Rebecca Ferguson, Mission Impossible- Rogue Nation, The Girl on the Train, The White Queen), is young, beautiful â€“ and a spy for the Americans. When she and Mischa (Oliver Jackson-Cohen, Emerald City), begin spying on Alexander ( Sam Reid, Anonymous), an idealistic Communist politician, the last thing she expects is to fall in love with him. Her choice between love and duty leads to a nail-biting conclusion that Alexander (Charles Dance, The Imitation Game) can only unravel decades later in 1990s New York. His journey back to the snowbound streets of Moscow uncovers a love triangle and betrayals from those he trusted most.",2016,en,113.0,3.668802		
309,O Kadhal Kanmani,spotify:album:6XBC9UsX48MzHICIr9m0hj,2015,tt4271820,à®“ à®•à®¾à®¤à®²à¯ à®•à®£à¯à®®à®£à®¿,Adhi and Tara are in a live-in relationship and but they are both unwilling to get married. How do they realize that marriage is just a natural progression of their relationship?,2015,ta,138.0,0.739665		
310,Black Swan,spotify:album:2jdo6AZlL4wLRgeOYTrxGb,2010,tt0947798,Black Swan,"A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",2010,en,108.0,12.989056		
311,True Romance,spotify:album:5RyWJx6ASGDuaEwVe0aWvG,1993,tt0108399,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",1993,en,120.0,17.189328		
312,The Age of Adaline,spotify:album:1qqSMbmBj0NqFUlyqed44o,2015,tt1655441,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",2015,en,112.0,10.542026		
313,The Emperor's New Groove,spotify:album:37w7jftstQX2iq7RgNRtuh,2000,tt0120917,The Emperor's New Groove,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",2000,en,78.0,12.297375		
314,Bazodee,spotify:album:2bHV1Fv43x3gYPAdGZHdf6,2016,tt2922724,Bazodee,"Set in beautiful Trinidad and Tobago, BAZODEE is a Bollywood style Caribbean musical about being true to yourself and honest in love at all costs.",2016,en,101.0,0.379968		
315,Ice Age,spotify:album:2cdVX8vJK06csC6TLMCdo7,2002,tt0268380,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters â€“ Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth â€“ find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",2002,en,81.0,17.328902		
316,21 Grams,spotify:album:4VjqWzO8AsxgpOhjnbzJTr,2003,tt0315733,21 Grams,"This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English Ã©migrÃ©, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",2003,en,124.0,6.372278		
317,Il medico della mutua,spotify:album:6r96hdMkVOrL81kW9D2U4L,1968,tt0063288,Il medico della mutua,,1968,it,0.0,0.840422		
318,Fathers and Daughters,spotify:album:1mtPb44pdInR7BxEBVEljF,2015,tt2582502,Fathers and Daughters,"A Pulitzer-winning writer grapples with being a widower and father after a mental breakdown, while, 27 years later, his grown daughter struggles to forge connections of her own.",2015,en,116.0,6.758038		
319,Rangeela,spotify:album:1Wbsq2OF6KPbGDfedG0XX6,1995,tt0114234,Rangeela,"A poor young woman, who dreams of Bollywood fame, is caught in a love triangle between her childhood friend and a famous actor.",1995,hi,175.0,0.709452		
